POSTAL_CODE,PROVINCE_ENGLISH,PROVINCE_THAI,DISTRICT_ENGLISH,DISTRICT_THAI,SUB_DISTRICT_ENGLISH,SUB_DISTRICT_THAI,LATITUDE,LONGITUDE
11150,Nonthaburi,นนทบุรี,Sai Noi,ไทรน้อย,Thawi Watthana,ทวีวัฒนา,13.942,100.312
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Pak Kret,ปากเกร็ด,13.912,100.506
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Bang Talat,บางตลาด,13.896,100.521
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Ban Mai,บ้านใหม่,13.93,100.546
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Bang Phut,บางพูด,13.927,100.516
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Bang Tanai,บางตะไนย์,13.931,100.492
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Khlong Phra Udom,คลองพระอุดม,13.93,100.479
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Tha It,ท่าอิฐ,13.894,100.48
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Ko Kret,เกาะเกร็ด,13.91,100.472
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Om Kret,อ้อมเกร็ด,13.909,100.453
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Khlong Khoi,คลองข่อย,13.959,100.45
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Bang Phlap,บางพลับ,13.929,100.458
11120,Nonthaburi,นนทบุรี,Pak Kret,ปากเกร็ด,Khlong Kluea,คลองเกลือ,13.902,100.55
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Bang Prok,บางปรอก,14.012,100.528
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Ban Mai,บ้านใหม่,13.963,100.553
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Ban Klang,บ้านกลาง,14.001,100.558
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Ban Chang,บ้านฉาง,14.029,100.507
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Ban Krachaeng,บ้านกระแชง,14.031,100.552
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Bang Khayaeng,บางขะแยง,13.967,100.523
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Bang Khu Wat,บางคูวัด,13.963,100.495
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Bang Luang,บางหลวง,14.007,100.509
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Bang Duea,บางเดื่อ,13.99,100.487
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Bang Phut,บางพูด,14.035,100.572
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Bang Phun,บางพูน,13.988,100.594
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Bang Kadi,บางกะดี,13.983,100.537
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Suan Phrik Thai,สวนพริกไทย,14.018,100.568
12000,Pathum Thani,ปทุมธานี,Mueang Pathum Thani,เมืองปทุมธานี,Lak Hok,หลักหก,13.963,100.59
12120,Pathum Thani,ปทุมธานี,Khlong Luang,คลองหลวง,Khlong Nueng,คลองหนึ่ง,14.066,100.607
12120,Pathum Thani,ปทุมธานี,Khlong Luang,คลองหลวง,Khlong Song,คลองสอง,14.079,100.642
12120,Pathum Thani,ปทุมธานี,Khlong Luang,คลองหลวง,Khlong Sam,คลองสาม,14.087,100.664
12120,Pathum Thani,ปทุมธานี,Khlong Luang,คลองหลวง,Khlong Si,คลองสี่,14.097,100.687
12120,Pathum Thani,ปทุมธานี,Khlong Luang,คลองหลวง,Khlong Ha,คลองห้า,14.106,100.71
12120,Pathum Thani,ปทุมธานี,Khlong Luang,คลองหลวง,Khlong Hok,คลองหก,14.117,100.733
12120,Pathum Thani,ปทุมธานี,Khlong Luang,คลองหลวง,Khlong Chet,คลองเจ็ด,14.125,100.75
12130,Pathum Thani,ปทุมธานี,Thanyaburi,ธัญบุรี,Prachathipat,ประชาธิปัตย์,13.987,100.632
12130,Pathum Thani,ปทุมธานี,Thanyaburi,ธัญบุรี,Bueng Yitho,บึงยี่โถ,13.999,100.687
12110,Pathum Thani,ปทุมธานี,Thanyaburi,ธัญบุรี,Rangsit,รังสิต,14.018,100.731
12110,Pathum Thani,ปทุมธานี,Thanyaburi,ธัญบุรี,Lam Phak Kut,ลำผักกูด,14.036,100.779
12110,Pathum Thani,ปทุมธานี,Thanyaburi,ธัญบุรี,Bueng Sanan,บึงสนั่น,14.052,100.824
12110,Pathum Thani,ปทุมธานี,Thanyaburi,ธัญบุรี,Bueng Nam Rak,บึงน้ำรักษ์,14.071,100.88
12170,Pathum Thani,ปทุมธานี,Nong Suea,หนองเสือ,Bueng Ba,บึงบา,14.112,100.824
12170,Pathum Thani,ปทุมธานี,Nong Suea,หนองเสือ,Bueng Bon,บึงบอน,14.087,100.778
12170,Pathum Thani,ปทุมธานี,Nong Suea,หนองเสือ,Bueng Ka Sam,บึงกาสาม,14.2,100.824
12170,Pathum Thani,ปทุมธานี,Nong Suea,หนองเสือ,Bueng Cham O,บึงชำอ้อ,14.172,100.778
12170,Pathum Thani,ปทุมธานี,Nong Suea,หนองเสือ,Nong Sam Wang,หนองสามวัง,14.13,100.881
12170,Pathum Thani,ปทุมธานี,Nong Suea,หนองเสือ,Sala Khru,ศาลาครุ,14.244,100.928
12170,Pathum Thani,ปทุมธานี,Nong Suea,หนองเสือ,Noppharat,นพรัตน์,14.223,100.866
12140,Pathum Thani,ปทุมธานี,Lat Lum Kaeo,ลาดหลุมแก้ว,Rahaeng,ระแหง,14.059,100.396
12140,Pathum Thani,ปทุมธานี,Lat Lum Kaeo,ลาดหลุมแก้ว,Lat Lum Kaeo,ลาดหลุมแก้ว,14.006,100.41
12140,Pathum Thani,ปทุมธานี,Lat Lum Kaeo,ลาดหลุมแก้ว,Khu Bang Luang,คูบางหลวง,14.047,100.467
12140,Pathum Thani,ปทุมธานี,Lat Lum Kaeo,ลาดหลุมแก้ว,Khu Khwang,คูขวาง,14.068,100.437
